,TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
2462,577.13,0.0,38.0,1.0,40.0,1.0,66.0,1.0,6640.51,1
2463,213.33,1.0,29.0,0.0,52.0,2.0,161.0,1.0,5400.44,1
2464,54.52,1.0,16.0,1.0,32.0,0.0,164.0,1.0,6980.98,1
2465,100.13,1.0,10.0,1.0,57.0,0.0,168.0,1.0,5209.16,1
2466,883.92,0.0,40.0,2.0,53.0,2.0,129.0,1.0,2342.64,0
2467,69.8,0.0,27.0,1.0,27.0,3.0,138.0,1.0,136.77,0
2468,768.94,1.0,16.0,1.0,64.0,2.0,53.0,1.0,6860.18,1
2469,179.62,1.0,40.0,2.0,24.0,3.0,119.0,1.0,409.26,0
2470,425.91,1.0,17.0,0.0,23.0,3.0,47.0,1.0,383.58,0
2471,263.34,1.0,10.0,0.0,64.0,2.0,55.0,1.0,2411.02,0
2472,113.03,0.0,40.0,2.0,36.0,0.0,12.0,1.0,6756.13,1
2473,11.02,1.0,2.0,2.0,42.0,0.0,42.0,1.0,7879.66,1
2474,865.17,1.0,15.0,1.0,24.0,3.0,161.0,1.0,9297.5,2
2475,152.0,1.0,0.0,0.0,51.0,1.0,63.0,1.0,7531.43,1
2476,270.39,1.0,17.0,0.0,25.0,3.0,104.0,1.0,899.15,0
2477,246.41,1.0,11.0,0.0,54.0,2.0,23.0,1.0,1431.6,0
2478,336.84,1.0,42.0,0.0,22.0,3.0,100.0,1.0,4500.26,1
2479,261.45,0.0,28.0,2.0,50.0,1.0,96.0,1.0,6735.74,1
2480,99.98,0.0,42.0,2.0,73.0,2.0,152.0,1.0,3037.97,0
2481,400.69,1.0,19.0,2.0,32.0,1.0,26.0,1.0,9040.33,1
2482,411.47,1.0,13.0,0.0,26.0,3.0,120.0,1.0,796.63,0
2483,204.63,1.0,19.0,2.0,52.0,1.0,92.0,1.0,9199.52,2
2484,421.56,1.0,38.0,2.0,53.0,1.0,144.0,1.0,8037.87,1
2485,193.38,1.0,22.0,0.0,18.0,3.0,285.0,1.0,1081.79,0
2486,377.04,1.0,6.0,0.0,34.0,1.0,64.0,1.0,3812.87,0
2487,54.1,0.0,4.0,1.0,28.0,1.0,17.0,1.0,940.91,0
2488,18.1,1.0,21.0,0.0,57.0,2.0,66.0,1.0,6474.34,1
2489,408.62,0.0,13.0,2.0,48.0,1.0,159.0,1.0,2498.48,0
2490,162.1,1.0,3.0,1.0,64.0,0.0,221.0,1.0,9578.74,2
2491,165.31,1.0,4.0,0.0,49.0,0.0,28.0,1.0,7346.66,1
2492,267.48,1.0,0.0,0.0,21.0,3.0,159.0,2.0,811.86,0
2493,856.9,1.0,27.0,1.0,36.0,1.0,150.0,1.0,8579.69,1
2494,433.9,1.0,0.0,2.0,65.0,0.0,37.0,1.0,9013.1,1
2495,271.22,0.0,21.0,0.0,45.0,0.0,87.0,1.0,6863.02,1
2496,307.68,0.0,11.0,2.0,75.0,2.0,162.0,1.0,2052.84,0
2497,348.17,1.0,12.0,0.0,21.0,3.0,181.0,1.0,1887.84,0
2498,43.1,1.0,10.0,1.0,25.0,3.0,102.0,1.0,6944.9,1
2499,557.78,0.0,31.0,1.0,26.0,3.0,102.0,1.0,1289.48,0
2500,325.6,1.0,9.0,0.0,69.0,0.0,88.0,1.0,13777.1,2
2501,235.83,0.0,22.0,2.0,53.0,1.0,169.0,1.0,4120.75,1
2502,603.54,1.0,0.0,2.0,44.0,0.0,26.0,1.0,10517.47,2
2503,270.25,1.0,40.0,0.0,31.0,1.0,42.0,1.0,5414.97,1
2504,123.38,1.0,34.0,2.0,59.0,0.0,40.0,1.0,13542.41,2
2505,577.12,1.0,41.0,0.0,39.0,1.0,69.0,1.0,5265.88,1
2506,92.24,1.0,30.0,1.0,60.0,1.0,93.0,1.0,6937.48,1
2507,856.21,0.0,7.0,1.0,33.0,0.0,109.0,1.0,12690.79,2
2508,251.54,1.0,40.0,1.0,48.0,0.0,177.0,1.0,254.75,0
2509,28.63,1.0,36.0,1.0,56.0,2.0,146.0,1.0,3382.91,0
2510,185.97,1.0,10.0,2.0,23.0,3.0,19.0,1.0,1776.91,0
2511,243.08,0.0,17.0,2.0,24.0,3.0,93.0,1.0,131.25,0
